,name,url,rating,coordinates.latitude,coordinates.longitude,location.city
436,Hôtel Le Saint Géniès,https://www.yelp.com/biz/h%C3%B4tel-le-saint-g%C3%A9ni%C3%A8s-uz%C3%A8s-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.02418,4.41833,Uzès
437,L'Artemise,https://www.yelp.com/biz/l-artemise-uzes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.01905,4.42632,Uzes
438,Hôtel Bar des Sports,https://www.yelp.com/biz/h%C3%B4tel-bar-des-sports-bagnols-sur-c%C3%A8ze-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,44.1652268,4.6194232,Bagnols Sur Cèze
439,Hôtel Entraigues,https://www.yelp.com/biz/h%C3%B4tel-entraigues-uz%C3%A8s-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,44.012308,4.421671,Uzès
440,Hostellerie Provençale,https://www.yelp.com/biz/hostellerie-proven%C3%A7ale-uz%C3%A8s-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,44.0107,4.4177393,Uzès
441,chateau dArpaillargues,https://www.yelp.com/biz/chateau-darpaillargues-uz%C3%A8s?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,44.01211,4.419946,Uzès
442,L'Enclos des Lauriers Roses,https://www.yelp.com/biz/l-enclos-des-lauriers-roses-cabri%C3%A8res?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.9042217,4.470648,Cabrières
443,Hôtel le Patio de Violette,https://www.yelp.com/biz/h%C3%B4tel-le-patio-de-violette-uz%C3%A8s?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.028975,4.419584,Uzès
444,Le Vieux Moulin,https://www.yelp.com/biz/le-vieux-moulin-vers-pont-du-gard?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.9670879,4.52405,Vers Pont du Gard
445,Hôtel le Gardon,https://www.yelp.com/biz/h%C3%B4tel-le-gardon-collias?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.95328,4.47705,Collias
446,Best Western Hotel Uzes Pont du Gard,https://www.yelp.com/biz/best-western-hotel-uzes-pont-du-gard-foissac?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,44.0024,4.416169,Foissac
447,Le Castellas,https://www.yelp.com/biz/le-castellas-collias-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.953398,4.4770023,Collias
448,Le Saint Georges,https://www.yelp.com/biz/le-saint-georges-bagnols-sur-c%C3%A8ze-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,44.1656291,4.6164359,Bagnols sur Cèze
449,Le Vieux Castillon,https://www.yelp.com/biz/le-vieux-castillon-castillon-du-gard?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.9709507049996,4.55439741970519,Castillon du Gard
450,château de Montcaud,https://www.yelp.com/biz/ch%C3%A2teau-de-montcaud-sabran?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,44.1665,4.57486,Sabran
451,L'Arceau,https://www.yelp.com/biz/l-arceau-st-hilaire-d-ozilhan?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.9717381,4.59189,St Hilaire d'Ozilhan
452,L'Esquielle,https://www.yelp.com/biz/l-esquielle-saint-geni%C3%A8s-de-malgoir%C3%A8s-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.9450788,4.2180685,Saint-Geniès-De-Malgoirès
453,Hôtel du Nord 2,https://www.yelp.com/biz/h%C3%B4tel-du-nord-2-remoulins-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.9386874,4.5607295,Remoulins
454,La Belle Vie !,https://www.yelp.com/biz/la-belle-vie-saint-hilaire-d-ozilhan?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.97113,4.58858,Saint Hilaire d'Ozilhan
455,Hôtel de l'Amphithéatre,https://www.yelp.com/biz/h%C3%B4tel-de-l-amphith%C3%A9atre-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.83575,4.35907,Nîmes
456,B&B Hôtel Nimes Centre,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-nimes-centre-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.8306725,4.3565593,Nîmes
457,L'Orangerie SA,https://www.yelp.com/biz/l-orangerie-sa-n%C3%AEmes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.8250937,4.3687644,Nîmes
458,Hotel Kyriad Nîmes Ouest,https://www.yelp.com/biz/hotel-kyriad-n%C3%AEmes-ouest-n%C3%AEmes-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.81488,4.34597,Nîmes
459,Novotel Atria Nîmes Centre,https://www.yelp.com/biz/novotel-atria-n%C3%AEmes-centre-nimes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.835463,4.363393,Nimes
460,Appart'City,https://www.yelp.com/biz/appart-city-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.83421,4.362805,Nîmes
461,Logis Empire Hotel,https://www.yelp.com/biz/logis-empire-hotel-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,43.8402342,4.3632147,Nîmes
462,Logis Nîmotel,https://www.yelp.com/biz/logis-n%C3%AEmotel-n%C3%AEmes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.816518,4.346009,Nîmes
463,Hôtel de Provence,https://www.yelp.com/biz/h%C3%B4tel-de-provence-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,43.836711,4.36319,Nîmes
464,Royal Hôtel,https://www.yelp.com/biz/royal-h%C3%B4tel-n%C3%AEmes-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.838636,4.355133,Nîmes
465,L'Enclos des Lauriers Roses,https://www.yelp.com/biz/l-enclos-des-lauriers-roses-cabri%C3%A8res?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.9042217,4.470648,Cabrières
466,Hôtel Campanile,https://www.yelp.com/biz/h%C3%B4tel-campanile-al%C3%A8s?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,44.1271279813212,4.07852865855447,Alès
467,Les Jasses de Camargue,https://www.yelp.com/biz/les-jasses-de-camargue-gallargues-le-montueux?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.6933245,4.2062765,Gallargues le Montueux
468,Mas de la Fenière,https://www.yelp.com/biz/mas-de-la-feni%C3%A8re-arles?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.648951,4.689016,Arles
469,Hôtel le Gardon,https://www.yelp.com/biz/h%C3%B4tel-le-gardon-collias?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.95328,4.47705,Collias
470,Hôtel Restaurant Les Templiers,https://www.yelp.com/biz/h%C3%B4tel-restaurant-les-templiers-aigues-mortes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.56693,4.19193,Aigues Mortes
471,Splendid Hôtel,https://www.yelp.com/biz/splendid-h%C3%B4tel-grau-du-roi-le-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.53507,4.13601,Grau du Roi (Le)
472,Hôtel du Midi,https://www.yelp.com/biz/h%C3%B4tel-du-midi-palavas-les-flots-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.5360258,3.9556063,Palavas-Les-Flots
473,Le Castellas,https://www.yelp.com/biz/le-castellas-collias-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.953398,4.4770023,Collias
474,Hôtel Le Saint Géniès,https://www.yelp.com/biz/h%C3%B4tel-le-saint-g%C3%A9ni%C3%A8s-uz%C3%A8s-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.02418,4.41833,Uzès
475,Hôtel Restaurant Les Templiers,https://www.yelp.com/biz/h%C3%B4tel-restaurant-les-templiers-aigues-mortes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.56693,4.19193,Aigues Mortes
476,Splendid Hôtel,https://www.yelp.com/biz/splendid-h%C3%B4tel-grau-du-roi-le-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.53507,4.13601,Grau du Roi (Le)
477,Hôtel d'Angleterre,https://www.yelp.com/biz/h%C3%B4tel-d-angleterre-le-grau-du-roi?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5358889,4.1356329,Le Grau du Roi
478,Le Spinaker,https://www.yelp.com/biz/le-spinaker-grau-du-roi-le?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5174,4.13867,Grau Du Roi (Le)
479,Hotel de la Plage,https://www.yelp.com/biz/hotel-de-la-plage-le-grau-du-roi?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.535329,4.1357542,Le Grau du Roi
480,Hôtel des Quatres Vents,https://www.yelp.com/biz/h%C3%B4tel-des-quatres-vents-aigues-mortes-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.5765,4.19845,Aigues Mortes
481,Hôtel du Midi,https://www.yelp.com/biz/h%C3%B4tel-du-midi-palavas-les-flots-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.5360258,3.9556063,Palavas-Les-Flots
482,Hôtel Restaurant du Cheval Blanc,https://www.yelp.com/biz/h%C3%B4tel-restaurant-du-cheval-blanc-mauguio-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.619808,4.0675904,Mauguio
483,Hotel Europe,https://www.yelp.com/biz/hotel-europe-la-grande-motte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.562609,4.080498,La Grande-Motte
484,Hotel Mercure,https://www.yelp.com/biz/hotel-mercure-la-grande-motte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5588226318359,4.08337783813477,La Grande-Motte
485,Hôtel Canal,https://www.yelp.com/biz/h%C3%B4tel-canal-aigues-mortes-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.57385,4.19549,Aigues Mortes
486,Hôtel Mercure Hôtel et Bains du Cap Chabian,https://www.yelp.com/biz/h%C3%B4tel-mercure-h%C3%B4tel-et-bains-du-cap-chabian-le-grau-du-roi-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.515903,4.139918,Le Grau du Roi
487,hôtel Kyriad,https://www.yelp.com/biz/h%C3%B4tel-kyriad-lunel?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.67445,4.135366,Lunel
488,Hôtel Grand Sud,https://www.yelp.com/biz/h%C3%B4tel-grand-sud-le-grau-du-roi?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.537203,4.1369035,Le Grau du Roi
489,Le Grand Large,https://www.yelp.com/biz/le-grand-large-palavas-les-flots?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5385149,3.9614601,Palavas-Les-Flots
490,Disini,https://www.yelp.com/biz/disini-castries-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.684234,3.99145808,Castries
491,La Plage du Gédéon,https://www.yelp.com/biz/la-plage-du-g%C3%A9d%C3%A9on-carnon-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.54622,3.98408,Carnon
492,Hôtel Restaurant Carrière,https://www.yelp.com/biz/h%C3%B4tel-restaurant-carri%C3%A8re-aigues-mortes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5664732,4.1912065,Aigues Mortes
493,Hotel l'Oustau Camarguen,https://www.yelp.com/biz/hotel-l-oustau-camarguen-le-grau-du-roi-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.5117351395449,4.13762851691899,Le Grau-du-Roi
494,Novotel,https://www.yelp.com/biz/novotel-la-grande-motte?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.5711541520285,4.10303868458616,La Grande-Motte
495,Le Mas de Calabrun,https://www.yelp.com/biz/le-mas-de-calabrun-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4995035037079,4.42977405199861,Saintes Maries De La Mer
496,Hostellerie du Pont de Gau,https://www.yelp.com/biz/hostellerie-du-pont-de-gau-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.453914,4.4277453,Saintes Maries De La Mer
497,Hôtel Restaurant Les Templiers,https://www.yelp.com/biz/h%C3%B4tel-restaurant-les-templiers-aigues-mortes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.56693,4.19193,Aigues Mortes
498,Hôtel de l'Amphithéatre,https://www.yelp.com/biz/h%C3%B4tel-de-l-amphith%C3%A9atre-n%C3%AEmes?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.83575,4.35907,Nîmes
499,Auberge Cavalière,https://www.yelp.com/biz/auberge-cavali%C3%A8re-saintes-maries-de-la-mer-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4640620973641,4.42021215072634,Saintes-Maries-de-la-Mer
500,Hotel  La Sommellarie,https://www.yelp.com/biz/hotel-la-sommellarie-ch%C3%A2teauneuf-du-pape?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,44.0491,4.8357,Châteauneuf du Pape
501,Splendid Hôtel,https://www.yelp.com/biz/splendid-h%C3%B4tel-grau-du-roi-le-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.53507,4.13601,Grau du Roi (Le)
502,Hôtel Lapeyronie,https://www.yelp.com/biz/h%C3%B4tel-lapeyronie-montpellier-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.6319941,3.8544934,Montpellier
503,La Bastide de Gordes,https://www.yelp.com/biz/la-bastide-de-gordes-gordes-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.912,5.19827,Gordes
504,Mas de la Fenière,https://www.yelp.com/biz/mas-de-la-feni%C3%A8re-arles?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.648951,4.689016,Arles
505,Hôtel La Bastide Blanche,https://www.yelp.com/biz/h%C3%B4tel-la-bastide-blanche-ste-marie-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.4533449,4.4306854,Ste Marie la Mer
506,Hôtel Le Carry,https://www.yelp.com/biz/h%C3%B4tel-le-carry-carry-le-rouet?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.331751,5.151018,Carry-Le-Rouet
507,Mangio Fango,https://www.yelp.com/biz/mangio-fango-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.453833,4.427771,Saintes-Maries-De-La-Mer
508,Hôtel de Cacharel,https://www.yelp.com/biz/h%C3%B4tel-de-cacharel-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.469716,4.435556,Saintes-Maries-De-La-Mer
509,La Palunette,https://www.yelp.com/biz/la-palunette-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.549669,4.401256,Saintes Maries De La Mer
510,Grand Hôtel de la Poste,https://www.yelp.com/biz/grand-h%C3%B4tel-de-la-poste-salon-de-provence-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.6425674,5.0962195,Salon De Provence
511,L'Orque Bleue,https://www.yelp.com/biz/l-orque-bleue-s%C3%A8te-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.40015,3.69778,Sète
512,Hôtel d'Angleterre,https://www.yelp.com/biz/h%C3%B4tel-d-angleterre-le-grau-du-roi?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5358889,4.1356329,Le Grau du Roi
513,Hôtel le Dauphin Bleu,https://www.yelp.com/biz/h%C3%B4tel-le-dauphin-bleu-saintes-maries-de-la-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,43.452415,4.4336534,Saintes Maries De La Mer
514,L'Auberge du Parc,https://www.yelp.com/biz/l-auberge-du-parc-orgon?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.77478,5.05089,Orgon
515,Hôtel la Bona Casa,https://www.yelp.com/biz/h%C3%B4tel-la-bona-casa-collioure-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.5253,3.08269,Collioure
516,Hotel Madeloc,https://www.yelp.com/biz/hotel-madeloc-collioure-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.5288898,3.078512,Collioure
517,Hôtel Restaurant La Dorade,https://www.yelp.com/biz/h%C3%B4tel-restaurant-la-dorade-cerb%C3%A8re-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.4416507,3.1653539,Cerbère
518,Hotel Beau Rivage,https://www.yelp.com/biz/hotel-beau-rivage-argel%C3%A8s-sur-mer-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.55075,3.04756,Argelès Sur Mer
519,Les Caranques II,https://www.yelp.com/biz/les-caranques-ii-collioure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.52375,3.09339,Collioure
520,Hôtel Restaurant le Catalan,https://www.yelp.com/biz/h%C3%B4tel-restaurant-le-catalan-banyuls-sur-mer-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.482,3.12736,Banyuls Sur Mer
